000003,1
000004,1
000005,1
000001,1
000002,1
000006,1
000007,1
000008,1
000009,1
000010,1
000011,1
000012,1
000013,1
000015,1
000016,1
000017,1
000018,1
000019,1
000020,1
000021,1
000022,1
000023,1
000025,1
000026,1
000027,1
000028,1
000029,1
000030,1
000031,1
000032,1
000033,1
000034,1
000035,1
000036,1
000037,1
000038,1
000039,1
000040,1
000041,1
000042,1
000043,1
000044,1
000045,1
000046,1
000047,1
000048,1
000049,1
000050,1
000051,1
000054,1
000055,1
000056,1
000057,1
000058,1
000059,1
000060,1
000061,1
000062,1
000063,1
000064,1
000065,1
000066,1
000067,1
000068,1
000069,1
000070,1
000071,1
000072,1
000073,1
000074,1
000075,1
000076,1
000077,1
000078,1
000079,1
000090,1
000091,1
000092,1
000093,1
000094,1
000095,1
000096,1
000097,1
000098,1
000099,1
000100,1
000102,1
000103,1
000104,1
000105,1
000106,1
000107,1
000108,1
000109,1
000110,1
000111,1
000112,1
000113,1
000300,1
000901,1
000902,1
000903,1
000904,1
000905,1
000906,1
000907,1
000908,1
000909,1
000910,1
000911,1
000912,1
000913,1
000914,1
000915,1
000916,1
000917,1
000918,1
000919,1
000920,1
000921,1
000922,1
000923,1
000924,1
000925,1
000926,1
000927,1
000928,1
000929,1
000930,1
000931,1
000932,1
000933,1
000934,1
000935,1
000936,1
000937,1
000938,1
000939,1
000940,1
000941,1
000942,1
000943,1
000944,1
000945,1
000946,1
000947,1
000948,1
000949,1
000950,1
000951,1
000952,1
000953,1
000954,1
000955,1
000956,1
000957,1
000958,1
000959,1
000960,1
000961,1
000962,1
000963,1
000964,1
000965,1
000966,1
000967,1
000968,1
000969,1
000970,1
000971,1
000972,1
000973,1
000977,1
000978,1
000980,1
000981,1
000982,1
000983,1
000999,1
010107,1
010110,6
010112,1
010203,1
010213,1
010303,1
010308,1
010407,6
010410,1
010501,1
010504,1
010505,6
010509,6
010512,1
010513,6
010601,6
010603,6
010606,6
010609,6
010612,6
010613,6
010616,6
010618,6
010619,6
010620,6
010701,6
010703,6
010705,6
010706,6
010707,6
010710,6
010713,6
019001,6
019002,6
019003,6
019005,6
019006,6
019007,6
019008,6
019009,6
019010,6
019012,6
019013,6
019014,6
019015,6
019016,6
019017,6
019018,6
019019,6
019020,6
019021,6
019022,6
019023,6
019024,6
019025,6
019026,6
019027,6
019028,6
019029,6
019030,6
019031,6
019032,6
019033,6
019034,6
019035,6
019036,6
019037,6
019038,6
019039,6
019040,6
019041,6
019101,6
019102,6
019103,6
019104,6
019105,6
019106,6
019107,6
019108,6
019109,6
019110,6
019111,6
019112,6
019113,1
019114,6
019115,6
019116,6
019714,6
019717,6
019718,6
019801,6
019802,6
019803,6
019805,6
019806,6
019807,6
019810,6
019811,6
019813,6
019814,6
019817,6
019818,6
019819,6
019820,6
019822,6
019823,6
019825,6
019826,6
019901,6
019902,6
019903,6
019904,6
019905,6
019906,6
019907,6
019909,6
019910,6
019911,6
019912,6
019913,6
019915,6
019916,6
019917,6
019918,6
019919,6
019920,6
019922,6
019923,6
019924,6
019925,6
019926,6
019927,6
019929,6
019930,6
019931,6
019932,6
020044,6
020046,6
020047,6
090001,6
090002,6
090003,6
090005,6
090006,6
090007,6
090008,6
090009,6
090012,6
090013,6
090014,6
090015,6
090016,6
090017,6
090018,6
090019,6
090020,6
090021,6
090022,6
090023,6
090024,6
090025,6
090026,6
090027,6
090028,6
090029,6
090030,6
090031,6
090032,6
090033,6
090034,6
090035,6
090036,6
090037,6
090038,6
090039,6
090040,6
090041,6
090099,6
090107,6
090110,6
090112,6
090203,6
090213,6
090303,6
090308,6
090407,6
090410,6
090501,6
090504,6
090505,6
090509,6
090512,6
090513,6
090601,6
090603,6
090606,6
090609,6
090612,6
090613,6
090616,6
090618,6
090619,6
090620,6
090701,6
090703,6
090705,6
090706,6
090707,6
090710,6
090713,6
090714,6
090717,6
090718,6
090801,6
090802,6
090803,6
090805,6
090806,6
090807,6
090810,6
090811,6
090813,6
090814,6
090817,6
090818,6
090819,6
090820,6
090822,6
090823,6
090825,6
090826,6
090901,6
090902,6
090903,6
090904,6
090905,6
090906,6
090907,6
090909,6
090910,6
090911,6
090912,6
090913,6
090915,6
090916,6
090917,6
090918,6
090919,6
090920,6
090922,6
090923,6
090924,6
090925,6
090926,6
090927,6
090929,6
090930,6
090931,6
090932,6
091001,6
091002,6
091003,6
091004,6
091005,6
091006,6
091007,6
091008,6
091009,6
091010,6
091011,6
091012,6
091013,6
091014,6
091015,6
091016,6
104000,6
104001,6
104002,6
104003,6
104004,6
104006,6
104007,6
104008,6
104010,6
104011,6
104012,6
104014,6
104015,6
104016,6
104017,6
104018,6
104019,6
104020,6
104021,6
104022,6
104023,6
104024,6
104025,6
104026,6
104028,6
104029,6
104030,6
104032,6
104033,6
104035,6
104036,6
104037,6
104038,6
104039,6
104040,6
104041,6
104043,6
104044,6
104045,6
104046,6
104047,6
104048,6
104049,6
104050,6
104051,6
104052,6
104053,6
104054,6
104055,6
104056,6
104057,6
104058,6
104059,6
104061,6
104062,6
104063,6
104064,6
104065,6
104066,6
104067,6
104068,6
104069,6
104070,6
104071,6
104072,6
104073,6
104074,6
104075,6
104076,6
104080,6
104802,6
104805,6
104809,6
104812,6
104814,6
104815,6
104817,6
104818,6
104819,6
104820,6
104821,6
104823,6
104824,6
104825,6
104826,6
104827,6
104828,6
104830,6
104831,6
104832,6
104833,6
104834,6
104835,6
104836,6
104837,6
104839,6
104840,6
104841,6
104842,6
104843,6
104844,6
104845,6
104846,6
104847,6
104848,6
104850,6
104851,6
104852,6
104853,6
104854,6
104855,6
104857,6
104858,6
104859,6
104860,6
104861,6
104862,6
104863,6
104864,6
104865,6
104866,6
104867,6
104868,6
104869,6
104871,6
104872,6
104873,6
104874,6
104875,6
104876,6
104877,6
104880,6
104881,6
104882,6
104883,6
104884,6
104885,6
104886,6
104887,6
104888,6
104889,6
104890,6
104891,6
104892,6
104893,6
104894,6
104895,6
104896,6
104897,6
104898,6
104899,6
104900,6
104901,6
104902,6
104903,6
104904,6
104905,6
104906,6
104907,6
104908,6
104909,6
104911,6
104912,6
104913,6
104914,6
104915,6
104916,6
104918,6
104919,6
104921,6
104922,6
104923,6
104925,6
104926,6
104927,6
104928,6
104930,6
104931,6
104932,6
104933,6
104934,6
104935,6
104936,6
104937,6
104939,6
104940,6
104941,6
104942,6
104943,6
104944,6
104945,6
104946,6
104947,6
104948,6
104949,6
104950,6
104951,6
104952,6
104953,6
104954,6
104957,6
104958,6
104959,6
104960,6
104961,6
104962,6
104963,6
104964,6
104965,6
104967,6
104968,6
104969,6
104970,6
104971,6
104972,6
104973,6
104974,6
104975,6
104976,6
104977,6
104978,6
104979,6
104980,6
104982,6
104984,6
104985,6
104986,6
104987,6
104988,6
104989,6
104990,6
104991,6
104992,6
104994,6
104995,6
104996,6
104997,6
104999,6
105001,6
105003,6
105006,6
105008,6
105009,6
105010,6
105011,6
105013,6
105016,6
105017,6
105018,6
105900,6
105901,6
105902,6
105903,6
105905,6
105906,6
105907,6
105908,6
105909,6
105910,6
105911,6
105912,6
105913,6
105914,6
105915,6
105916,6
105917,6
105918,6
105919,6
105920,6
105921,6
105922,6
105923,6
105924,6
105925,6
105926,6
105927,6
105928,6
105929,6
105930,6
105931,6
105932,6
105933,6
105935,6
105936,6
105937,6
105938,6
105939,6
105940,6
105941,6
105942,6
105943,6
105944,6
105945,6
105946,6
105947,6
105948,6
105949,6
105950,6
105951,6
105952,6
105953,6
105954,6
105955,6
105956,6
105960,6
106000,6
106001,6
106002,6
106003,6
106004,6
106005,6
106006,6
106007,6
106008,6
106009,6
106010,6
106011,6
106012,6
106013,6
106014,6
106015,6
106016,6
106017,6
106018,6
106019,6
106020,6
106021,6
106022,6
106023,6
106024,6
106025,6
106026,6
106027,6
106028,6
106029,6
106030,6
106031,6
106032,6
106033,6
106034,6
106035,6
106036,6
106037,6
106038,6
106039,6
106040,6
106041,6
106042,6
106043,6
106044,6
106045,6
106046,6
106047,6
106048,6
106049,6
106050,6
106051,6
106052,6
106053,6
106054,6
106055,6
106056,6
106057,6
106058,6
106059,6
107044,6
107046,6
107047,6
110003,1
110007,1
110009,6
110011,1
110012,1
110013,1
110015,1
110016,1
110078,1
113001,1
113002,1
120102,1
120201,6
120203,6
120204,6
120205,1
120288,6
120301,6
120302,6
120303,6
120304,6
120305,6
120306,6
120307,6
120308,6
120309,6
120310,6
120311,6
120482,6
120483,6
120485,6
120486,6
120488,6
120489,6
120490,6
120501,6
120502,6
120503,6
120505,6
120506,6
120508,6
120509,6
120510,6
120511,6
120512,6
120516,6
120518,6
120519,6
120520,6
120521,6
120522,6
120523,6
120525,6
120527,6
120528,6
120529,6
120601,6
120602,6
120603,6
120604,6
120605,1
120606,6
120607,6
120608,6
120609,6
120610,6
120701,6
120702,6
122000,1
122001,6
122002,6
122003,6
122004,6
122005,6
122006,6
122007,6
122008,6
122009,1
122010,6
122011,1
122012,6
122013,1
122014,6
122015,6
122016,6
122017,6
122018,6
122019,6
122020,1
122021,6
122022,6
122023,1
122024,6
122025,6
122026,6
122027,1
122028,1
122029,1
122030,6
122031,1
122032,6
122033,1
122034,6
122035,6
122036,6
122037,6
122038,6
122039,6
122040,6
122041,6
122042,6
122043,6
122044,6
122045,6
122046,6
122047,6
122048,6
122049,6
122050,1
122051,6
122052,6
122053,6
122054,6
122055,6
122056,6
122057,6
122058,1
122059,6
122060,1
122061,6
122062,6
122063,6
122064,6
122065,6
122066,6
122067,1
122068,6
122069,6
122070,6
122071,6
122072,6
122073,6
122074,6
122075,6
122076,6
122080,6
122802,6
122805,6
122809,6
122810,1
122811,1
122812,1
122814,6
122815,6
122816,6
122817,6
122818,1
122819,6
122820,6
122821,1
122822,1
122823,6
122824,6
122825,6
122826,6
122827,6
122828,1
122830,6
122831,1
122832,6
122833,6
122834,1
122835,6
122836,1
122837,6
122839,6
122840,1
122841,1
122842,1
122843,1
122844,6
122845,6
122846,6
122847,6
122848,6
122849,6
122850,6
122851,6
122852,6
122853,6
122854,6
122855,6
122857,1
122858,6
122859,6
122860,6
122861,6
122862,6
122863,6
122864,6
122865,6
122866,6
122867,6
122868,6
122869,6
122870,6
122871,6
122872,6
122873,6
122874,6
122875,1
122876,6
122877,6
122879,6
122880,6
122881,6
122882,6
122883,1
122884,6
122885,6
122886,6
122887,6
122888,1
122889,6
122890,1
122891,6
122892,1
122893,6
122894,6
122895,6
122896,6
122897,6
122898,6
122899,6
122900,6
122901,6
122902,6
122903,6
122904,6
122905,6
122906,6
122907,6
122908,6
122909,6
122910,6
122911,6
122912,6
122913,6
122914,6
122915,1
122916,1
122917,6
122918,1
122919,6
122920,1
122921,1
122922,6
122923,6
122924,1
122925,6
122926,6
122927,6
122928,1
122929,6
122930,1
122931,1
122932,1
122933,6
122934,6
122935,6
122936,1
122937,1
122938,6
122939,6
122940,1
122941,6
122942,1
122943,6
122944,1
122945,1
122946,6
122947,6
122948,6
122949,6
122950,6
122951,1
122952,6
122953,6
122954,1
122955,1
122956,6
122957,6
122958,1
122959,6
122960,6
122961,6
122962,6
122963,6
122964,1
122965,6
122966,6
122967,6
122968,6
122969,6
122970,6
122971,6
122972,6
122973,1
122974,1
122975,6
122976,6
122977,6
122978,6
122979,6
122980,6
122981,1
122982,6
122983,6
122984,1
122985,6
122986,6
122987,6
122988,6
122989,6
122990,6
122991,6
122992,6
122993,6
122994,6
122995,1
122996,1
122997,6
122998,6
122999,6
126001,1
126002,6
126003,1
126005,1
126006,6
126007,6
126008,1
126009,6
126010,6
126011,1
126013,1
126014,1
126015,1
126016,6
126017,1
126018,1
126019,1
130000,6
130001,6
130002,6
130003,6
130004,6
130005,6
130006,6
130007,6
130008,6
130009,6
130010,6
130011,6
130012,6
130013,6
130014,6
130015,6
130016,6
130017,6
130018,6
130019,6
130020,6
130021,6
130022,6
130023,6
130024,6
130025,6
130026,6
130027,6
130028,6
130029,6
130030,6
130031,6
130032,6
130033,6
130034,6
130035,6
130036,6
130037,6
130038,6
130039,6
130040,6
130041,6
130042,6
130043,6
130044,6
130045,6
130046,6
130047,6
130048,6
130049,6
130050,6
130051,6
130052,6
130053,6
130054,6
130055,6
130056,6
130057,6
130058,6
130059,6
190003,6
190007,6
190009,6
190011,6
190012,6
190078,6
191001,6
191002,6
201000,6
201001,6
201002,6
201003,6
201004,6
201005,6
201008,6
201009,6
201010,6
202001,6
202003,6
202007,6
203001,6
203002,6
203003,6
203007,6
203008,6
203009,6
203016,6
203017,6
203018,6
203019,6
203020,6
203021,6
203031,6
203032,6
203033,6
203040,6
203041,6
203042,6
203043,6
203044,6
203045,6
203049,6
203050,6
203051,6
203052,6
203053,6
203054,6
204001,1
204002,1
204003,1
204004,1
204007,1
204014,1
204028,1
204091,1
204182,6
500001,1
500002,1
500003,1
500005,1
500006,1
500008,1
500009,1
500011,1
500015,1
500018,1
500038,1
500056,1
500058,1
510010,1
510011,6
510012,6
510020,1
510021,6
510022,6
510030,1
510031,6
510032,6
510050,1
510051,6
510052,6
510060,1
510061,6
510062,6
510070,1
510071,6
510072,6
510090,1
510091,6
510092,6
510110,1
510111,6
510112,6
510120,1
510121,6
510122,6
510130,1
510131,6
510132,6
510150,1
510151,6
510152,6
510160,1
510161,6
510162,6
510170,1
510171,6
510172,6
510180,1
510181,6
510182,6
510190,1
510191,6
510192,6
510210,1
510211,6
510212,6
510220,1
510221,6
510222,6
510230,1
510231,6
510232,6
510260,1
510261,6
510262,6
510880,1
510881,6
510882,6
519001,6
519003,6
519005,6
519007,6
519008,6
519011,6
519013,6
519015,6
519017,6
519018,6
519019,6
519021,6
519023,6
519025,6
519026,6
519027,6
519028,6
519029,6
519030,6
519032,6
519035,6
519039,6
519066,6
519068,6
519069,6
519078,6
519087,6
519089,6
519093,6
519095,6
519097,6
519099,6
519100,6
519110,6
519111,6
519113,6
519115,6
519116,6
519180,6
519181,6
519183,6
519185,6
519186,6
519300,6
519508,6
519509,6
519518,6
519519,6
519666,6
519668,6
519670,6
519671,6
519672,6
519674,6
519676,6
519678,6
519680,6
519688,6
519690,6
519692,6
519698,6
519700,6
519702,6
519704,6
519983,6
519985,6
519987,6
519989,6
519991,6
519993,6
519995,6
519997,6
521099,6
521678,6
522001,6
522003,6
522005,6
522007,6
522008,6
522011,6
522013,6
522015,6
522017,6
522018,6
522019,6
522021,6
522023,6
522025,6
522026,6
522027,6
522028,6
522029,6
522030,6
522032,6
522035,6
522039,6
522066,6
522068,6
522069,6
522078,6
522087,6
522089,6
522093,6
522095,6
522097,6
522100,6
522110,6
522111,6
522113,6
522115,6
522116,6
522180,6
522181,6
522183,6
522185,6
522186,6
522300,6
522508,6
522509,6
522518,6
522519,6
522666,6
522668,6
522670,6
522671,6
522672,6
522674,6
522680,6
522688,6
522690,6
522692,6
522698,6
522700,6
522702,6
522983,6
522985,6
522987,6
522989,6
522991,6
522993,6
522995,6
522997,6
523001,6
523003,6
523005,6
523007,6
523008,6
523011,6
523013,6
523015,6
523017,6
523018,6
523019,6
523021,6
523023,6
523025,6
523026,6
523027,6
523028,6
523029,6
523030,6
523032,6
523035,6
523039,6
523066,6
523068,6
523069,6
523078,6
523087,6
523089,6
523093,6
523095,6
523097,6
523100,6
523110,6
523111,6
523113,6
523115,6
523116,6
523180,6
523181,6
523183,6
523185,6
523186,6
523300,6
523519,6
523666,6
523668,6
523670,6
523671,6
523672,6
523674,6
523680,6
523688,6
523690,6
523692,6
523698,6
523700,6
523702,6
523983,6
523985,6
523987,6
523989,6
523991,6
523993,6
523995,6
523997,6
580027,6
582027,6
600000,1
600004,1
600005,1
600006,1
600007,1
600008,1
600009,1
600010,1
600011,1
600012,1
600015,1
600016,1
600017,1
600018,1
600019,1
600020,1
600021,1
600022,1
600026,1
600027,1
600028,1
600029,1
600030,1
600031,1
600033,1
600035,1
600036,1
600037,1
600038,1
600039,6
600048,1
600050,1
600051,1
600052,1
600053,1
600054,1
600055,1
600056,1
600058,1
600059,1
600060,1
600061,1
600062,1
600063,1
600064,1
600066,1
600067,1
600068,1
600069,1
600070,1
600071,1
600072,1
600073,1
600074,1
600075,1
600076,1
600077,1
600078,1
600079,1
600080,1
600081,1
600082,1
600083,1
600084,1
600085,1
600086,1
600087,1
600088,1
600089,1
600090,1
600091,1
600093,1
600095,1
600096,1
600097,1
600098,1
600099,1
600100,1
600101,1
600102,1
600103,1
600104,1
600105,1
600106,1
600107,1
600108,1
600109,1
600110,1
600111,1
600112,1
600113,1
600114,1
600115,1
600116,1
600117,1
600118,1
600119,6
600120,1
600121,6
600122,1
600123,1
600125,1
600126,1
600127,1
600128,1
600129,1
600130,1
600131,1
600132,1
600133,6
600135,1
600136,1
600137,1
600138,1
600139,1
600141,1
600143,1
600145,1
600146,1
600148,1
600149,6
600150,1
600151,6
600152,1
600153,1
600155,1
600156,1
600157,1
600158,1
600159,1
600160,1
600161,1
600162,1
600163,1
600165,1
600166,1
600167,1
600168,1
600169,6
600170,1
600171,1
600172,1
600173,1
600175,1
600176,1
600177,1
600178,1
600179,1
600180,6
600182,1
600183,1
600184,6
600185,1
600186,1
600187,1
600188,1
600189,1
600190,1
600191,1
600192,6
600193,1
600195,1
600196,1
600197,1
600198,1
600199,1
600200,1
600201,1
600202,1
600203,1
600206,1
600207,1
600208,1
600209,1
600210,1
600211,1
600212,1
600213,1
600215,1
600216,1
600217,1
600218,1
600219,1
600220,1
600221,1
600222,1
600223,1
600225,1
600226,1
600227,1
600228,1
600229,1
600230,1
600231,6
600232,1
600233,1
600234,1
600235,1
600236,1
600237,1
600238,1
600239,1
600240,1
600241,1
600242,1
600243,1
600246,1
600247,1
600248,1
600249,1
600250,1
600251,1
600252,1
600253,1
600255,1
600256,1
600257,1
600258,1
600259,1
600260,1
600261,1
600262,1
600263,1
600265,1
600266,1
600267,1
600268,1
600269,1
600270,1
600271,1
600272,1
600273,1
600275,1
600276,1
600277,1
600278,1
600279,1
600280,1
600281,1
600282,1
600283,1
600284,1
600285,1
600287,1
600288,1
600289,1
600290,1
600291,1
600292,1
600293,1
600295,1
600297,1
600298,1
600299,1
600300,1
600301,1
600302,1
600303,1
600305,1
600306,1
600307,1
600308,1
600309,1
600310,1
600311,1
600312,1
600315,1
600316,1
600317,1
600318,1
600319,1
600320,1
600321,1
600322,1
600323,1
600325,1
600326,1
600327,1
600328,1
600329,1
600330,1
600331,1
600332,1
600333,1
600335,1
600336,1
600337,1
600338,1
600339,1
600340,1
600343,1
600345,1
600346,1
600348,1
600350,1
600351,6
600352,1
600353,1
600354,1
600355,1
600356,1
600358,1
600359,1
600360,1
600361,1
600362,1
600363,1
600365,1
600366,1
600367,1
600368,1
600369,1
600370,1
600371,1
600372,1
600373,1
600375,1
600376,1
600377,1
600378,1
600379,1
600380,1
600381,1
600382,1
600383,1
600385,1
600386,1
600387,1
600388,1
600389,1
600390,1
600391,1
600392,1
600393,1
600395,1
600396,1
600397,1
600398,1
600399,1
600400,1
600403,1
600405,1
600406,1
600408,1
600409,1
600410,1
600415,1
600416,1
600418,1
600419,6
600420,1
600421,1
600422,1
600423,1
600425,1
600426,1
600428,1
600429,1
600432,1
600433,6
600435,1
600436,1
600438,1
600439,1
600444,1
600446,1
600448,1
600449,1
600452,1
600456,1
600458,1
600459,6
600460,1
600461,1
600462,1
600463,1
600466,1
600467,1
600468,1
600469,1
600470,1
600475,1
600476,1
600477,1
600478,6
600479,1
600480,1
600481,6
600482,1
600483,1
600485,1
600486,1
600487,1
600488,6
600489,1
600490,1
600491,1
600493,1
600495,1
600496,1
600497,1
600498,1
600499,1
600500,1
600501,1
600502,1
600503,1
600505,1
600506,1
600507,1
600508,1
600509,1
600510,1
600511,1
600512,1
600513,1
600515,6
600516,1
600517,6
600518,1
600519,1
600520,1
600521,1
600522,1
600523,1
600525,1
600526,1
600527,1
600528,1
600529,1
600530,1
600531,1
600532,1
600533,1
600535,1
600536,1
600537,1
600538,1
600539,1
600540,1
600543,1
600545,1
600546,1
600547,1
600548,1
600549,1
600550,1
600551,1
600552,1
600555,1
600557,1
600558,1
600559,1
600560,1
600561,1
600562,1
600563,1
600565,1
600566,1
600567,1
600568,1
600569,1
600570,1
600571,1
600572,1
600573,1
600575,1
600576,1
600577,1
600578,1
600579,6
600580,1
600581,1
600582,1
600583,1
600584,1
600585,1
600586,1
600587,1
600588,1
600589,1
600590,6
600592,1
600593,1
600594,1
600595,1
600596,1
600597,1
600598,1
600599,1
600600,1
600601,1
600602,1
600603,1
600604,1
600605,1
600606,1
600608,1
600609,1
600610,1
600611,1
600612,1
600613,1
600614,1
600615,1
600616,1
600617,1
600618,1
600619,1
600620,1
600621,1
600622,1
600623,1
600624,1
600626,1
600628,1
600629,1
600630,1
600631,6
600635,1
600636,1
600637,6
600638,1
600639,1
600640,1
600641,1
600642,1
600643,1
600644,6
600645,1
600647,1
600648,1
600649,1
600650,1
600651,1
600652,1
600653,1
600654,1
600655,1
600656,1
600657,1
600658,1
600660,1
600661,1
600662,1
600663,1
600664,1
600665,1
600666,1
600667,1
600668,1
600671,1
600673,1
600674,1
600675,1
600676,1
600677,6
600678,1
600679,1
600680,1
600682,1
600683,1
600684,1
600685,1
600686,1
600687,6
600688,1
600689,1
600690,1
600691,1
600692,1
600693,1
600694,1
600695,1
600696,1
600697,1
600698,1
600699,6
600701,1
600702,1
600703,1
600704,1
600706,6
600707,1
600708,1
600710,1
600711,1
600712,1
600713,1
600714,1
600715,1
600716,1
600717,1
600718,1
600719,1
600720,1
600721,1
600722,1
600723,1
600724,1
600725,1
600726,1
600728,1
600729,1
600730,1
600731,1
600732,1
600733,1
600734,1
600735,6
600736,1
600737,6
600738,1
600739,1
600740,1
600741,1
600742,1
600743,1
600744,1
600745,1
600746,1
600747,1
600748,1
600749,1
600750,1
600751,1
600753,1
600754,1
600755,1
600756,1
600757,6
600758,1
600759,1
600760,6
600761,1
600763,1
600764,1
600765,1
600766,1
600767,1
600768,1
600769,1
600770,1
600771,1
600773,1
600774,1
600775,1
600776,1
600777,1
600778,1
600779,1
600780,1
600781,1
600782,1
600783,1
600784,1
600785,1
600787,1
600789,1
600790,1
600791,1
600792,6
600793,1
600794,1
600795,1
600796,1
600797,1
600798,1
600800,1
600801,1
600802,1
600803,1
600804,1
600805,1
600806,1
600807,6
600808,1
600809,1
600810,1
600811,1
600812,6
600814,1
600815,1
600816,1
600818,1
600819,1
600820,1
600821,1
600822,1
600823,1
600824,1
600825,1
600826,1
600827,6
600828,1
600829,1
600830,1
600831,1
600832,1
600833,1
600834,1
600835,1
600836,1
600837,1
600838,1
600839,1
600841,1
600843,1
600844,1
600845,1
600846,1
600847,6
600848,1
600850,1
600851,1
600853,1
600854,1
600855,1
600856,1
600857,1
600858,1
600859,1
600860,1
600861,1
600862,1
600863,1
600864,1
600865,1
600866,1
600867,1
600868,1
600869,1
600870,1
600871,1
600872,1
600873,1
600874,1
600875,1
600876,1
600877,1
600879,1
600880,1
600881,1
600882,1
600883,1
600884,1
600885,6
600886,1
600887,1
600888,1
600889,1
600890,1
600891,6
600892,1
600893,1
600894,1
600895,1
600896,1
600897,1
600900,1
600960,1
600961,1
600962,1
600963,1
600965,1
600966,1
600967,1
600969,1
600970,1
600971,1
600973,1
600975,1
600976,1
600978,1
600979,6
600980,1
600981,1
600982,1
600983,1
600984,1
600985,6
600986,1
600987,1
600988,1
600990,1
600991,1
600992,1
600993,1
600995,1
600997,1
600998,1
600999,1
601000,1
601001,1
601002,1
601003,1
601005,6
601006,1
601007,1
601008,1
601009,1
601010,1
601011,1
601018,1
601058,1
601088,1
601098,1
601099,1
601101,1
601106,1
601107,1
601111,1
601113,1
601116,1
601117,1
601118,1
601126,1
601137,1
601139,1
601158,1
601166,1
601168,1
601169,1
601177,6
601179,1
601186,1
601188,1
601199,1
601208,1
601216,1
601218,1
601233,1
601258,1
601268,1
601288,1
601299,1
601311,1
601318,1
601328,1
601333,1
601369,1
601377,1
601390,1
601398,1
601518,1
601519,1
601558,1
601566,1
601567,1
601588,1
601599,1
601600,1
601601,1
601607,1
601616,1
601618,1
601628,1
601666,1
601668,1
601678,1
601688,1
601699,1
601700,1
601717,1
601718,1
601727,1
601766,1
601777,1
601788,1
601798,1
601799,1
601801,1
601808,1
601818,1
601857,1
601866,1
601872,6
601877,1
601880,1
601888,1
601890,1
601898,1
601899,1
601918,1
601919,1
601933,1
601939,1
601958,1
601988,1
601989,1
601991,1
601992,1
601998,1
601999,1
738027,6
738155,6
738197,6
738277,6
738490,6
738510,6
738522,6
738558,6
738580,6
738674,6
738765,6
738879,6
738893,6
738894,6
751001,6
751002,6
751003,6
751004,6
751005,6
751006,6
751007,6
751008,6
751009,6
751010,6
751011,6
751012,6
751014,6
751015,6
751016,6
751017,6
751018,6
751019,6
751020,6
751021,6
751022,6
751023,6
751024,6
751025,6
751026,6
751029,6
751031,6
751032,6
751034,6
751035,6
751036,6
751037,6
751039,6
751040,6
751041,6
751043,6
751044,6
751046,6
751047,6
751048,6
751052,6
751053,6
751054,6
751057,6
751058,6
751059,6
751060,6
751061,6
751062,6
751063,6
751065,6
751066,6
751068,6
751069,6
751072,6
751074,6
751075,6
751076,6
751077,6
751078,6
751079,6
751080,6
751081,6
751082,6
751083,6
751086,6
751088,6
751090,6
751092,6
751093,6
751095,6
751096,6
751097,6
751098,6
751099,6
751100,6
751102,6
751103,6
751104,6
751106,6
751107,6
751109,6
751110,6
751112,6
751114,6
751115,6
751970,6
751971,6
751972,6
751973,6
751974,6
751975,6
751976,6
751977,6
751978,6
751979,6
751980,6
751981,6
751982,6
751983,6
751984,6
751985,6
751986,6
751987,6
751988,6
751989,6
751990,6
751991,6
751992,6
751993,6
751994,6
751995,6
751996,6
751997,6
751998,6
751999,6
760998,6
788126,6
788299,6
788567,6
788766,6
799981,6
799982,6
799983,6
799984,6
799988,6
799990,6
799996,6
799998,6
799999,6
888001,6
888002,6
888013,6
888016,6
888019,6
888020,6
888021,6
888027,6
888031,6
888032,6
888033,6
888038,6
888039,6
888042,6
888048,6
888051,6
888055,6
888056,6
888058,6
888060,6
888062,6
888063,6
888064,6
888066,6
888067,6
888069,6
888070,6
888071,6
888072,6
888074,6
888075,6
888077,6
888078,6
888081,6
888082,6
888085,6
888086,6
888088,6
888089,6
888090,6
888097,6
888098,6
888099,6
888100,6
888101,6
888106,6
888107,6
888108,6
888109,6
888110,6
888111,6
888880,6
900901,1
900902,1
900903,1
900904,1
